artist_hotttnesss,artist_id,artist_name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release_id,release_name,similar,song_hotttnesss,song_id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
0.491835806,ARF1Q9B1187B9ADCC7,Lit,[],0.0,0.033,1.20968,0.338,0.30426,246.80444,0.0,0.760152293,10.0,0.573,33.6671,"Orange County, CA",-117.76505,-3.93,1,0.463,295538,A Place In The Sun,AR57HKP1187FB5BF75,0.721487046,SORRGXW12A8C139847,231.631,0.488,0.07725,135.021,post-grunge,1.0,4.0,0.365,Lovely Day,1999
0.440370731,AR7NNKG1187FB4AA1C,Charly Garcia,[],0.0,0.032,1.40567,0.08,0.4246,162.71628,0.0,0.620027189,7.0,0.018,37.15735675013362,Not available,-63.93335786851952,-10.257,0,0.342,29458,Rock And Roll Yo,ARX56SC1187B9BA075,0.401486711,SOJKWAA12A6D4F8CAF,162.716,0.0,0.18005,126.948,pop rock,0.980514633,4.0,0.631,Tango,2003
0.568201422,ART4QZC1187FB51612,Janet Jackson Featuring Kanye West,['pop and chart'],1.0,0.028,0.59122,0.821,0.27704,257.14893,0.0,0.881694731,2.0,0.569,37.15735675013362,Los Angeles &amp; New York,-63.93335786851952,-6.946,0,0.569,43052,Damita Jo,AR5DC8S1187B9958BE,0.634481618,SOSGKJE12A6D4F7920,250.329,0.926,0.12034,191.406,dance pop,1.0,4.0,0.575,My Baby (Feat. Kanye West),2004
0.409248013,ARY0XD81187FB5CF38,Mustafa Sandal,['turkish'],2.0,0.078,1.96748,0.943,0.54755,202.9971,0.525,0.58913627,1.0,0.959,37.15735675013362,Not available,-63.93335786851952,-11.772,0,0.822,290794,Araba,AREZHYV1187FB3FDC7,0.460484845,SOWESXJ12A8C136BEC,192.865,0.594,0.18833,85.0,eurodance,0.923167392,4.0,0.64,Beni Aglatma,0
0.370725818,AR2OPWW1187B9A5057,Schoolyard Heroes,[],0.0,0.0,1.20897,0.959,0.18065,202.00444,0.096,0.616752865,0.0,0.728,37.15735675013362,"Seattle, WA",-63.93335786851952,-12.826,1,0.592,191749,Abominations,ARU95DC1187FB4C866,0.462379946,SOTETYU12A8C1330E3,191.263,0.854,0.18065,117.58,horror punk,0.968862401,4.0,0.583,The Last Man On Earth,2007
0.356835221,ARJ84561187B993E3E,Ill Harmonics,[],0.0,0.072,1.25103,0.912,0.56814,71.99302,2.072,0.502288682,0.0,0.026,37.15735675013362,Not available,-63.93335786851952,-15.686,1,0.299,466909,Modern Heart Exhibit,ARFBW4G1187FB46A86,,SOHMAJU12AB0186744,64.395,0.581,0.2341,88.464,hip hop,1.0,4.0,0.395,Life,0
0.458549176,ARODHHS1187FB37814,The Last Vegas,[],0.0,0.257,0.27162,0.366,0.27162,237.11302,0.0,0.63340119,9.0,0.342,37.15735675013362,"Normal, IL",-63.93335786851952,-3.492,1,0.502,641616,Whatever Gets You Off,AR31D7E1187FB3BC62,0.557187768,SOXYAJK12AB0182B59,233.355,0.566,0.11115,179.001,stoner rock,0.959959641,4.0,0.349,Another Lover,2009
0.47630019,AR60KPK1187B9A7552,Beneath The Sky,[],0.0,0.084,0.63287,0.084,0.63287,275.9571,0.0,0.720212052,8.0,0.277,37.15735675013362,"Cincinnati, OH",-63.93335786851952,-3.996,1,0.411,128152,What Demons Do To Saints,ARL0V3V1187FB44E4E,0.584417646,SOJBELS12A6D4FCE9A,271.569,0.141,0.15433,84.159,death core,0.975926778,1.0,0.363,No Such Thing As Control (Album Version),2007
0.485682369,ARKAL321187B9AD4BE,The Gathering,[],0.0,0.039,0.92151,0.522,0.45702,348.44689,0.16,0.780309851,0.0,0.167,37.15735675013362,Not available,-63.93335786851952,-5.817,1,0.318,734778,Mandylion (Deluxe Edition),AR1W9AQ1187B9B97A9,0.610642378,SOFBNZY12A67ADAE8C,345.687,0.555,0.22706,131.502,trip rock,0.969925435,4.0,0.416,Fear The Sea,0
0.778673579,AR52EZT1187B9900BF,Alicia Keys,['rnb'],2.0,0.09,1.08556,0.309,0.55496,255.99955,0.177,0.933916106,7.0,0.267,40.8079,"Harlem, New York",-73.9454,-6.155,0,0.324,296589,The Diary Of Alicia Keys,AR5DC8S1187B9958BE,0.723348602,SODHTCY12A58A7F125,253.498,1.0,0.20093,113.485,neo soul,0.999984594,3.0,1.0,Karma,2003
0.355320262,ARWWPKQ11F4C83D8E2,Baby Rasta & Gringo,[],0.0,0.072,1.67692,0.349,0.53691,167.36608,5.851,0.61018631,4.0,0.049,37.15735675013362,Not available,-63.93335786851952,-8.383,0,0.236,716669,Sentenciados - Platinum Edition,AROTGDJ12454A52E29,,SOIZHEV12A8C14138B,167.366,0.256,0.15448,122.701,reggaeton,1.0,5.0,0.472,Yo Quiero Contigo,0
0.392977289,ARLWDC31187B9B4D71,Radio Birdman,['australia'],2.0,0.048,0.64912,0.023,0.34427,174.28853,0.0,0.617438461,11.0,0.059,37.15735675013362,Not available,-63.93335786851952,-5.469,0,0.374,539843,Zeno Beach,ARQDNYJ1187FB4A32E,0.266955186,SOGAWLI12AB017E8AB,160.955,0.549,0.18912,197.631,garage rock,0.960948398,4.0,0.0,Zeno Beach,2006
0.425126208,ARVLIVA1187B991590,Zeca Baleiro,[],0.0,0.681,1.26953,0.594,0.5116,364.72118,0.0,0.61071322,9.0,0.62,37.15735675013362,Not available,-63.93335786851952,-10.202,1,0.518,609304,Baladas Do Asfalto e Outros Blue Ao Vivo,ARAYJW21187B99C285,,SOPCZSP12A8C13F03A,361.343,0.066,0.24399,80.062,brazilian pop music,1.0,4.0,0.823,Telegrama,2002
0.417745326,AREFFEC1187B98E12F,Digital Mystikz,[],0.0,0.071,0.86559,0.444,0.43995,299.49342,0.0,0.550032444,11.0,0.913,37.15735675013362,Not available,-63.93335786851952,-6.304,0,0.704,626957,Tectonic Plates 03,ARXPPPB1187FB507B6,0.63802267,SOMJFAX12AB017FAE6,294.568,0.405,0.23134,143.01,dubstep,1.0,4.0,0.798,Molten,2006
0.468246836,ARGPFYP1187B98F5CB,The Highwaymen,[],0.0,0.067,1.53292,0.88,0.42435,282.33098,0.299,0.683341036,2.0,0.967,39.75911,"Dayton, OH",-84.19444,-9.851,1,0.748,18408,The Road Goes On Forever (10th Anniversary Edition),ARCXQSL1187FB3CFCA,,SOEYFOZ12A67ADF3F4,265.822,0.797,0.14302,111.532,folk-pop,1.0,3.0,1.0,The Road Goes On Forever,1995
0.417885349,ARWJHW61187B98FA8E,Papa Wemba,[],0.0,0.074,0.48657,0.75,0.14374,308.74077,0.0,0.541968375,2.0,0.71,-4.03479,"Kasai, Zaire",21.75627,-8.196,1,0.807,279981,New morning,ARNLOX91187B990BFC,,SOHWZKE12A8AE477A9,303.444,0.269,0.14374,170.966,soukous,1.0,4.0,0.0,Phrase,0
0.415408952,ARSS4Y41187B9B0AC6,Bobaflex,[],0.0,0.024,1.84928,0.939,0.70687,151.43138,0.517,0.588781959,5.0,0.129,38.41982,"Huntington, WV",-82.44537,-4.515,0,0.463,31407,Apologize For Nothing,AR5T4YC1187FB5915E,0.637016452,SODAMJC12A6D4F9E2F,147.783,0.553,0.70687,104.08,rap metal,0.99822451,4.0,1.0,Medicine,2005
0.397517216,ARPUBU61187B98A4E6,John Mayall,['harmonica blues'],1.0,1.0,0.60764,0.0,0.03341,193.12281,2.595,0.680263753,4.0,0.0,53.26265,"Macclesfield, Cheshire, England",-2.13468,-12.098,1,0.0,47227,Empty Rooms,ARMRP5A1187B9A73F1,,SOFRTDY12A6D4F662E,187.246,0.07,0.03341,209.955,blues-rock,1.0,4.0,0.483,Don't Waste My Time,1970
0.419967936,AR8FMEN1187FB4A657,Lizzy Borden,[],0.0,0.991,0.3293,0.991,0.3293,232.98567,0.156,0.609819761,7.0,0.43,34.05349,"Los Angeles, CA",-118.24532,-4.118,1,0.557,559844,Love You To Pieces,ARGBE8R1187FB4D4FA,0.579728749,SOZOULB12AB0184EBB,227.614,0.238,0.3293,90.131,heavy metal,1.0,1.0,0.0,Love You to Pieces,1985
0.45043213,ARTKTYG1187FB40CBA,Dendemann,[],0.0,0.109,0.35825,1.0,0.35825,221.98812,0.311,0.572051287,11.0,0.276,37.15735675013362,Not available,-63.93335786851952,-6.131,0,0.351,624339,Die PfA1/4tze des Eisbergs,ARKD6181187FB3CDA3,,SONEQCM12AB017BDE2,219.487,0.864,0.35825,106.023,progressive house,0.904966243,4.0,1.0,Sachmagehtsnoch,2006
0.458210742,AREMOC71187B996C2F,Lara Fabian,['french'],1.0,0.0,1.11744,0.781,0.55279,229.72036,0.508,0.631702562,6.0,0.505,37.15735675013362,Not available,-63.93335786851952,-7.336,0,0.493,557613,Toutes Les Femmes En Moi,ARV01OT1187FB39656,0.394394856,SOUSMDW12AB0181781,216.247,1.0,0.26978,106.01,ballad,1.0,4.0,0.889,L'Amour Existe Encore,2009
0.601729756,ARXSABJ1187FB3C336,Deftones,['alternative metal'],2.0,0.741,2.81236,0.741,2.81236,188.26404,7.715,0.821697317,8.0,0.544,37.15735675013362,"Sacramento, CA",-63.93335786851952,-4.365,1,0.424,812391,Diamond Eyes,ARMAC4T1187FB3FA4C,0.627531467,SOZWCKB12AB0186C5B,188.264,0.045,2.81236,153.713,rap metal,0.948416824,1.0,1.0,Diamond Eyes (Album Version),2010
0.575501205,ARZ96PB1187B98F5C9,Jars Of Clay,['rock'],1.0,0.065,0.55063,0.0,0.077,191.81669,0.485,0.749029875,2.0,0.544,36.16778,"Nashville, TN",-86.77836,-4.888,1,0.48,574824,Mini Monsters EP,AR9Q34X1187B9A28B6,0.345802234,SOUNGLM12AB0187A31,179.821,0.655,0.077,128.018,ccm,0.999345611,3.0,0.395,Love Me,2006
0.420412618,ARVZWQ31187B9B8946,Liars,['alternative rock'],1.0,0.078,0.64383,0.074,0.2326,265.09016,0.107,0.786359137,8.0,0.124,34.05349,LA / NYC,-118.24532,-10.578,0,0.206,117266,Liars,ARKT6J61187FB4D324,0.608552821,SORUEDG12A8C13CFEF,265.09,0.074,0.2326,143.748,experimental rock,0.953932501,4.0,1.0,Leather Prowler,2007
0.455884679,ARMDBW21187FB37126,Grandmaster Flash,['classic pop and rock'],1.0,0.845,0.08375,0.261,0.08375,190.17098,0.0,0.627970753,7.0,0.095,16.85576,"Barbados, West Indies",-69.46854,-15.494,0,0.192,774160,Ba-Dop-Boom-Bang,ARB2M051187FB56FA9,0.266955186,SOPPWBB12AB0190513,170.475,0.812,0.08375,117.535,hip hop,1.0,4.0,0.653,Underarms,1987
0.352976472,ARW45YR1187FB3DE95,Pierre Perret,[],0.0,0.053,0.21128,0.943,0.21128,143.46404,0.148,0.018501542,2.0,0.599,37.15735675013362,Not available,-63.93335786851952,-8.649,1,0.509,584842,Le Monde de Pierrot,ARH1E5Q1187FB4B8F2,,SOCTLXF12A67AD9399,139.401,0.755,0.21128,112.032,chanson,0.964319421,3.0,0.331,L'idole des femmes,1994
0.426851853,AR6IJJ41187B98C872,Bobby Pulido,[],0.0,0.188,1.24721,1.0,0.59596,187.97669,0.339,0.575844757,9.0,0.555,26.30116,"Edinburg, TX",-98.1607,-8.429,1,0.52,153196,EnsA(c)A+-ame,ARLNZDA122988EDC3E,,SOXMYIB12A58A7B6D7,181.522,0.609,0.4233,196.681,tejano,1.0,4.0,0.0,La Rosa,1996
0.606630152,ARX9YIP1187B98A656,RUN-DMC,['hip-hop'],1.0,0.167,0.60859,0.192,0.24297,266.21342,0.0,0.686988955,6.0,0.0,37.15735675013362,Not available,-63.93335786851952,-7.663,0,0.105,386879,King Of Rock,ARKAI6D1187B98A539,,SOFMGHL12AB017AD79,251.722,1.0,0.05971,163.881,hip hop,1.0,4.0,0.82,Slow And Low,1985
0.440107997,ARV1ALU1187FB4D77E,Eighteen Visions,[],0.0,0.432,0.83194,0.0,0.26231,171.12771,0.0,0.752365974,6.0,0.115,33.6671,"Orange County, CA",-117.76505,-6.076,1,0.485,715942,Best Of,ARC9CR51187FB51A13,,SOZJGIC12AB018937D,166.597,0.476,0.07674,109.44,alternative metal,0.980767933,3.0,0.0,Life's Blood,1997
0.445216987,ARXGASQ1187FB3C727,Camp Lo,['hip hop rnb and dance hall'],1.0,0.136,0.21269,0.427,0.21269,267.17995,0.0,0.655483478,10.0,0.243,37.15735675013362,"New York, NY [Bronx]",-63.93335786851952,-10.481,0,0.314,614267,Another Heist,AR9ODB41187FB459B2,0.400039657,SOPEXAV12A8C144164,257.66,0.644,0.21269,111.81,pop rap,0.964222633,5.0,0.579,Black Connect 3,2009
0.497544085,ARLE1JH1187B9B630B,Zbigniew Preisner,[],0.0,0.129,0.09746,0.0,0.09746,87.45751,0.797,0.639158708,4.0,0.768,37.15735675013362,Not available,-63.93335786851952,-25.221,0,0.704,275719,The Secret Garden,AR4O6GB1187FB3F46B,0.482137585,SOGPGIO12A81C21C22,87.458,0.172,0.09746,120.234,classic rock,0.998745546,4.0,0.326,Leaving The Docks,1993
0.47136205,AR69GPS1187B99E556,SUMO,[],0.0,0.054,1.50508,1.0,0.36473,127.05914,0.165,0.594047504,7.0,0.283,44.00118,New Hampshire,-71.6342,-5.454,1,0.443,509547,Obras Cumbres,ARV4TAT1187FB3BDE8,0.487112195,SOWDRKM12AB01838C7,127.059,0.452,0.08322,105.434,gabba,0.887581005,4.0,0.0,Noche De Paz,1987
0.453850265,ARSQDUN1187B98D7D7,EPMD,['hip hop'],1.0,0.0,0.31502,0.0,0.31502,188.31628,4.743,0.698291624,10.0,0.82,37.15735675013362,allentown Pennsylvania USA,-63.93335786851952,-10.553,0,0.684,47639,Business As Usual,ARM2EJV1187B98EA13,0.490808488,SOTNMGN12A58A7A6F6,169.842,0.0,0.15392,186.393,hip hop,1.0,4.0,0.506,For My People,1990
0.618219159,AR46CAD1187FB4D84B,Bad Religion,['usa'],2.0,0.035,0.80323,1.0,0.07408,169.87383,0.218,0.858677442,7.0,0.761,34.05349,"Los Angeles, Ca",-118.24532,-4.716,1,0.712,104838,Process Of Belief,ARHJFFY1187B98BA76,0.676467189,SOWYQOV12AF729E1A1,162.453,0.795,0.07408,166.864,hardcore punk,1.0,4.0,0.0,You Don't Belong,2002
0.568201422,ART4QZC1187FB51612,Janet Jackson,['pop and chart'],1.0,0.012,0.78699,0.672,0.26699,232.202,0.205,0.881694731,0.0,0.418,37.15735675013362,Los Angeles &amp; New York,-63.93335786851952,-17.938,1,0.654,277110,Again,AR5DC8S1187B9958BE,0.234995406,SOMCFYL12A81C239F0,220.578,0.729,0.26699,130.229,dance pop,1.0,4.0,0.0,Again (Instrumental),1993
0.563362694,ARHTHC01187B9B6D2A,Michael McDonald,[],0.0,0.089,0.66423,0.594,0.30822,267.83302,3.634,0.712675251,2.0,0.624,37.15735675013362,"St. Louis, MO",-63.93335786851952,-8.358,1,0.529,762539,Take It To Heart,AR4U91L1187B9A2401,,SOAZQKU12AB0185DF3,253.214,0.077,0.139,170.192,ballad,0.956825717,4.0,0.678,Tear It Up (LP Version),0
0.526182556,ARNDB1X1187B990AA0,Suicidal Tendencies,['punk'],2.0,0.107,1.98228,0.883,0.40784,167.78404,0.374,0.736677413,4.0,0.022,34.05349,"Venice, CA",-118.24532,-9.966,1,0.379,92649,Join The Army,ARNFTGS1187B9A465F,0.550647153,SONRUUU12A8C13C821,162.342,0.543,0.21079,166.09,hardcore punk,1.0,7.0,0.369,Looking In Your Eyes,1987
0.33792075,ARF3XJD1187FB38DE0,Cristy Lane,[],0.0,0.196,0.72406,1.0,0.22408,142.70649,0.172,0.420615972,5.0,0.758,40.69214,"Peoria, IL",-89.58776,-7.954,1,0.586,262808,27 Christmas Classics,AR6XWV21187FB4ACC5,,SOCAZDF12A58A7AF5F,133.701,1.0,0.22408,120.227,ccm,1.0,3.0,0.539,It Came Upon A Midnight Clear,0
0.388752603,ARZ4Y2H1187FB3C36F,Estopa,[],0.0,0.012,0.473,1.0,0.14181,185.83465,0.063,0.626821327,2.0,0.834,37.15735675013362,Not available,-63.93335786851952,-7.541,1,0.582,293906,La Calle Es Tuya?,AR1FROD1187B9B984C,0.53066303,SOOIPTF12A8C139366,180.024,0.636,0.14181,146.051,flamenco,1.0,4.0,0.564,Apagon,0
0.576903816,ARE8GLF1187FB52532,Red Hot Chili Peppers,['alternative rock'],3.0,0.636,0.08855,0.636,0.08855,269.34812,0.0,0.833967972,0.0,0.648,37.15735675013362,Not available,-63.93335786851952,-2.976,0,0.643,9152,Californication,ARCE0H01187B9AF741,0.773292762,SOCOZST12A67020452,262.931,0.951,0.08855,124.915,rap rock,0.936098431,1.0,0.0,Parallel Universe (Album Version),1999
0.755149913,ARGVJPK1187B9909EA,Josh Groban,['operatic pop'],1.0,0.35,3.34055,0.0,0.2889,152.0322,0.0,0.765357013,1.0,0.602,37.15735675013362,Not available,-63.93335786851952,-15.95,1,0.632,79578,Awake,ARV481W1187FB38CD9,0.540786009,SOIUUCE12A6D4F7E2B,135.697,0.0,0.2889,91.087,pop rock,0.958328388,5.0,0.866,Lullaby [With Ladysmith Black Mambazo] (Album Version),2006
0.458592025,ARE0OLY1187B9AD19F,Jesse Malin,['rock and indie'],1.0,0.053,1.48379,0.862,0.11043,238.52363,0.0,0.75504135,2.0,0.006,40.79263,"Whitestone, Queens, NY",-73.80817,-8.14,1,0.346,312553,On Your Sleeve,ARVTPRP1187B9BA1AF,0.496175336,SOFVUCF12A8C141ABB,233.506,1.0,0.11043,88.011,urban folk,0.849336217,4.0,0.26,Walk On The Wild Side,2008
0.497544085,ARLE1JH1187B9B630B,Zbigniew Preisner,[],0.0,0.696,1.70511,0.696,1.70511,63.63383,3.582,0.639158708,0.0,0.403,37.15735675013362,Not available,-63.93335786851952,-31.708,1,0.443,422111,3 Couleurs : Blanc,AR4O6GB1187FB3F46B,0.437036204,SOUVFZK12AB0182A35,63.634,0.145,0.84515,35.351,classic rock,0.998745546,1.0,0.0,The Court,1994
0.349912612,ARDNS031187B9924F0,Tim Wilson,[],0.0,0.126,1.07718,0.987,0.43015,154.27873,0.0,0.459797129,9.0,0.662,32.67828,Georgia,-83.22295,-8.073,1,0.684,24739,It's A Sorry World,AR74HI61187FB5327F,0.265861049,SOTUBHO12A6D4F808B,148.579,0.638,0.10693,92.755,filk,1.0,4.0,0.507,It Takes A Village (To Raise A Nut) (Live),0
0.578301634,AR9W3X91187FB3994C,Phil Collins,['british'],2.0,0.902,0.52867,0.896,0.52867,343.43138,0.299,0.655921418,3.0,1.0,37.15735675013362,"Chiswick, London, England",-63.93335786851952,-9.808,1,0.932,40838,Both Sides,ARFWLXM1187B9B5EE5,0.614006173,SOXFQVY12A58A7B456,321.788,0.132,0.21768,94.705,soft rock,1.0,4.0,0.664,Everyday,1993
0.491468882,AR82DJK1187B991107,The Pharcyde,['rock and indie'],1.0,0.05,0.47064,0.642,0.09198,247.11791,0.0,0.756063871,0.0,0.491,34.05349,"Los Angeles, CA",-118.24532,-5.178,0,0.41,519747,Humboldt Beginnings,ARV4KO21187FB38008,0.407233015,SONHFAB12AB018B767,244.791,0.642,0.09198,161.853,rap,1.0,4.0,0.628,The Climb/Paranoia,2004
0.377849173,AR7MNIX1187B9A2A68,Tyrone Wells,[],0.0,0.005,0.79627,0.929,0.04548,204.59057,0.165,0.689793071,8.0,0.727,34.05349,California - LA,-118.24532,-7.162,0,0.689,384801,Hold On,AR8897W1187B9B3AE6,0.72491042,SOPXNHL12A58A79B0F,201.421,0.611,0.04548,159.9,folk-pop,1.0,4.0,0.629,Need,2005
0.54605418,ARXBOZ01187FB38261,Howie Day,[],0.0,0.008,0.96667,0.674,0.3113,277.002,0.078,0.830642317,10.0,0.598,44.80171,"Bangor, Maine",-68.77077,-12.316,1,0.637,292313,Stop All The World Now (SPECIAL EDITION VERSION),AR6S16K1187FB52D04,,SOXAOZI12A8C139BB1,268.011,0.696,0.14746,180.073,singer-songwriter,1.0,4.0,0.882,Collide,2003
0.458730806,ARS4KT21187B9B9438,Fito Paez,[],0.0,0.017,2.88638,0.565,1.67953,284.26404,3.193,0.657826886,7.0,0.506,37.15735675013362,Not available,-63.93335786851952,-7.107,1,0.361,32993,Tercer Mundo,ARV4TAT1187FB3BDE8,0.450762242,SOZEWXT12A6D4F9917,269.137,0.077,1.52714,97.865,rock 'n roll,0.916230687,4.0,1.0,Tercer Mundo,1990
0.364817618,ARTHWIZ1187FB4258D,Frank Ifield,['uk'],1.0,0.439,1.47785,0.915,0.35899,151.71873,0.322,0.469895309,0.0,0.569,52.40698,"Coventry, England",-1.50776,-9.64,1,0.565,338991,Remembering The Sixties,ARZDZR21187B99C78C,,SODGOBW12AB01803D3,144.115,1.0,0.07949,109.402,country rock,0.976680125,4.0,0.0,I'll Be Around,0
0.555741673,ARNRPI31187B9AC699,The Crystal Method,['electronic'],2.0,0.056,1.35153,0.64,0.20768,341.08036,0.183,0.740796616,7.0,0.792,37.15735675013362,Los Angeles CA,-63.93335786851952,-9.276,1,0.604,614972,Keep Hope Alive EP,ARMKBL21187FB38230,0.756814801,SOCWZCV12A58A7AB87,336.742,0.688,0.20768,188.018,big beat,0.948653411,5.0,1.0,Keep Hope Alive,1995
0.341544413,AR78WG01187B98E404,Johnny Pacheco,['salsa'],1.0,0.504,0.13877,0.848,0.13877,334.52363,0.172,0.542232717,5.0,0.017,19.45565,"Santiago de los Caballeros, Domin",-70.70719,-10.401,1,0.107,725674,A Man And His Music,AR1PNWN1187FB4A404,0.33888672,SOMRLQO12A6D4FD322,327.982,0.326,0.13877,107.329,salsa,1.0,4.0,0.694,Viralo Al Reves,0
0.348350022,ARV6QHT1187FB5537A,Nana Caymmi,[],0.0,0.002,1.00942,0.57,0.37042,233.24689,0.0,0.523633032,4.0,0.505,37.15735675013362,Not available,-63.93335786851952,-11.638,0,0.49,41797,2 Em 1 (Dois Em Um),AR6W2ZH1187FB55ECB,0.405115722,SOWICJC12A6D4F918D,217.554,0.452,0.04932,99.133,brazilian pop music,1.0,4.0,0.0,Palavras,0
0.477310881,AR6F6I21187FB5A3AA,Aesop Rock,['hip hop'],2.0,0.118,1.00333,0.773,0.32232,236.64281,0.115,0.834538586,8.0,0.709,37.15735675013362,Not available,-63.93335786851952,-8.025,1,0.605,174343,Labor Days,AR9MTEG1187B9A2496,0.631008059,SOJQBVB12A8C142CCE,231.149,0.449,0.14991,86.918,underground rap,0.741984468,4.0,0.788,Coma,2001
0.420627401,AR2HXXS1187B9AF3E2,Jesus Jones,['classic pop and rock'],1.0,0.154,2.04696,0.158,1.13474,201.16853,0.566,0.592472073,2.0,0.459,37.15735675013362,Not available,-63.93335786851952,-13.419,1,0.427,72070,Doubt,ARHJIKW1187B9ACE16,0.456949544,SOTMVUQ12A6BD53721,189.835,0.386,0.56988,66.246,dance rock,1.0,3.0,0.583,Nothing To Hold Me,1990
0.605507136,AR10USD1187B99F3F1,Silverstein,[],0.0,0.226,0.31351,0.0,0.31351,208.16934,0.0,0.80113645,4.0,0.4,37.15735675013362,"Burlington, Ontario, Canada",-63.93335786851952,-2.14,0,0.473,128122,Discovering The Waterfront,ARJXL4Z1187B9A5920,0.823777513,SOVNUCB12A6D4F9F24,205.816,0.121,0.16264,197.722,post-hardcore,0.999818045,4.0,0.019,Defend You (Album Version),2005
0.349912612,ARDNS031187B9924F0,Tim Wilson,[],0.0,0.29,0.57219,0.29,0.57219,123.58485,0.0,0.459797129,5.0,0.0,32.67828,Georgia,-83.22295,-6.059,0,0.112,24739,It's A Sorry World,AR74HI61187FB5327F,,SOSJBHK12A6D4F8092,120.099,0.38,0.39538,169.428,filk,1.0,1.0,0.0,Dale Darrell Waltrip Richard Petty Rusty Awesome Bill Irvin Gordon Earnhardt Smith...Johnson_ Jr. (Live),0
0.549204384,ARD3LXU1187B9ABFC5,Sex Pistols,['british'],4.0,0.909,0.34816,0.909,0.34816,190.74567,0.276,0.73118423,4.0,0.336,37.15735675013362,Not available,-63.93335786851952,-6.617,1,0.354,340299,Spunk,ARNTVM11187B98B4B4,,SOTCLHP12AB0180336,179.74,0.81,0.11544,133.6,punk,1.0,1.0,0.0,Looking For A Kiss,1977
0.54000775,AR3FE581187FB3F90A,Fabolous,['hip hop rnb and dance hall'],1.0,0.392,0.76333,0.704,0.09537,319.92118,0.0,0.571681627,1.0,0.6,37.15735675013362,"Brooklyn, NY",-63.93335786851952,-4.636,1,0.434,9045,Real Talk,ARG6CPM1187FB36594,0.670675085,SOFMJHO12A58A7C148,303.462,1.0,0.09537,90.086,gangster rap,0.972556871,4.0,1.0,In My Hood (Explicit Album Version),2004
0.59473386,ARJA1841187FB3A029,David Bowie,['british'],3.0,0.186,0.13837,0.034,0.13837,243.06893,1.019,0.865970006,0.0,0.588,51.50632,"London, UK",-0.12714,-10.502,1,0.561,53426,In Bertolt Brecht's Baal,ARMTVW61187B9B8802,0.270583473,SOGDJWU12A58A7DA10,239.52,0.034,0.13837,141.816,dance rock,1.0,3.0,0.312,Baal's Hymn,1982
0.0,AR1PNWN1187FB4A404,El Gran Combo De Puerto Rico,[],0.0,0.171,0.97641,0.263,0.34635,271.64689,0.0,0.597531865,7.0,0.355,29.76045,"HOUSTON, Texas",-95.36978,-7.537,0,0.444,508013,Arroz Con Habichuela,ARPIGMZ1187FB42689,0.53465524,SOXZVOF12AB0185AF0,267.865,0.591,0.18844,192.417,boogaloo,1.0,4.0,0.797,No Hay Manera,2006
0.387008322,AR9A5TK1187B9AD07F,fIREHOSE,[],0.0,0.021,0.51283,0.761,0.51283,61.83138,0.191,0.552704815,5.0,0.065,37.15735675013362,Not available,-63.93335786851952,-21.439,1,0.029,86066,Fromohio,ARE8GLF1187FB52532,0.537503904,SOZFZDT12A6D4F7646,56.697,0.989,0.20906,76.354,alternative rock,0.980447258,4.0,0.0,Let The Drummer Have Some,1989
0.448840338,ARS03Y81187B98E6ED,Life In Your Way,[],0.0,0.153,2.95861,0.33,0.28781,198.05995,0.0,0.631442224,5.0,0.818,37.15735675013362,"Manchester, CT",-63.93335786851952,-4.62,1,0.698,246006,Ignite And Rebuild,AR08E891187B9A4FC8,0.457447167,SOCRCJB12A8C1340CD,198.06,0.831,0.12443,90.356,melodic hardcore,0.896554511,7.0,0.764,When Rules Change,2005
0.0,ARMIQRB12298900AFB,Mar Azul,[],0.0,0.068,0.55587,0.0,0.1652,165.11955,2.699,0.0,7.0,0.872,37.15735675013362,Mexico,-63.93335786851952,-3.519,1,0.629,725602,22 Cumbias Ardientes,ARRZNBD122C867517B,0.0,SOCDOHI12AB018AD2C,159.707,0.243,0.1652,147.003,charanga,1.0,4.0,0.265,Rancho Moreno,0
0.344198188,ARFCOGY1187FB454B4,The Winans,[],0.0,0.007,0.17296,0.931,0.17296,300.59057,0.316,0.482148325,8.0,0.476,37.15735675013362,"Detroit, MI",-63.93335786851952,-8.705,1,0.581,343272,Return,ARSA3561187FB58C37,0.249065795,SOUHUDD12A58A7C591,279.237,0.685,0.17296,135.909,ccm,1.0,4.0,0.526,Together We Stand (Album Version),0
0.301505878,AR1WDRJ1187B9BA4B8,"BuzzovA!""en",[],0.0,0.078,0.26959,0.377,0.26959,333.58322,0.0,0.503354614,1.0,0.942,37.15735675013362,Not available,-63.93335786851952,-6.282,1,0.6,219141,Welcome To Violence,ARBVHDI1187FB436DF,0.541280547,SOIANTQ12A8C13FEC4,328.841,0.578,0.26959,96.384,sludge metal,1.0,5.0,0.709,I Don't Like You,0
